link;price;title;title_short;annotation;diameter;width;et;type;dia;retail_price;brand;img;img_full;seller;pcd;holes
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r16-7j-et35-5-108-d087-2-64921943.html;21900;NEW! Комплект дисков Volk Racing TE37SL R16 7j ET35 5*108 (D087/2);Volk Racing TE37 SL;"7.0x16"", 5x108.00, ET35, ЦО 73,1мм.";16.0;7.0;35.0;Литой;73.1;26900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531449985130_bulletin;https://static.baza.farpost.ru/drom/1531449985130_default;Aniku;108.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r16-7j-et35-5-108-d087-1-64921907.html;21900;NEW! Комплект дисков Volk Racing TE37SL R16 7j ET35 5*108 (D087/1);Volk Racing TE37 SL;"7.0x16"", 5x108.00, ET35, ЦО 73,1мм.";16.0;7.0;35.0;Литой;73.1;26900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531449902614_bulletin;https://static.baza.farpost.ru/drom/1531449902614_default;Aniku;108.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r16-7j-et35-5-108-d087-64921862.html;21900;NEW! Комплект дисков Volk Racing TE37SL R16 7j ET35 5*108 (D087);Volk Racing TE37 SL;"7.0x16"", 5x108.00, ET35, ЦО 73,1мм.";16.0;7.0;35.0;Литой;73.1;26900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531449812297_bulletin;https://static.baza.farpost.ru/drom/1531449812297_default;Aniku;108.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps-r19-8.5-jj-et-40-5-114.3-g400-55579071.html;32900;NEW! Комплект дисков Vossen VPS R19 8.5jj ET+40 5*114.3 (G400);Vossen VPS;"8.5x19"", 5x114.30, ET40, ЦО 73,1мм.";19.0;8.5;40.0;Литой;73.1;42900;Vossen;https://static.baza.farpost.ru/drom/1499568132739_bulletin;https://static.baza.farpost.ru/drom/1499568132739_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps-r19-8.5-9.5-jj-5-114.3-g400-g401-55578980.html;34900;NEW! Комплект дисков Vossen VPS R19 8.5/9.5jj 5*114.3 (G400 G401);Vossen VPS;"8.5/9.5x19"", 5x114.30, ET40/35, ЦО 73,1мм.";19.0;8.5;40.0;Литой;73.1;44900;Vossen;https://static.baza.farpost.ru/drom/1499568127481_bulletin;https://static.baza.farpost.ru/drom/1499568127481_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps-r19-8.5-9.5-jj-5-114.3-g400-g401-55578980.html;34900;NEW! Комплект дисков Vossen VPS R19 8.5/9.5jj 5*114.3 (G400 G401);Vossen VPS;"8.5/9.5x19"", 5x114.30, ET40/35, ЦО 73,1мм.";19.0;8.5;35.0;Литой;73.1;44900;Vossen;https://static.baza.farpost.ru/drom/1499568127481_bulletin;https://static.baza.farpost.ru/drom/1499568127481_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps-r19-8.5-9.5-jj-5-114.3-g400-g401-55578980.html;34900;NEW! Комплект дисков Vossen VPS R19 8.5/9.5jj 5*114.3 (G400 G401);Vossen VPS;"8.5/9.5x19"", 5x114.30, ET40/35, ЦО 73,1мм.";19.0;9.5;40.0;Литой;73.1;44900;Vossen;https://static.baza.farpost.ru/drom/1499568127481_bulletin;https://static.baza.farpost.ru/drom/1499568127481_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-vps-r19-8.5-9.5-jj-5-114.3-g400-g401-55578980.html;34900;NEW! Комплект дисков Vossen VPS R19 8.5/9.5jj 5*114.3 (G400 G401);Vossen VPS;"8.5/9.5x19"", 5x114.30, ET40/35, ЦО 73,1мм.";19.0;9.5;35.0;Литой;73.1;44900;Vossen;https://static.baza.farpost.ru/drom/1499568127481_bulletin;https://static.baza.farpost.ru/drom/1499568127481_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-5-108-d163-3-64921826.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 5*108 (D163/3);Volk Racing TE37 SL;"8.0x17"", 5x108.00, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531449669584_bulletin;https://static.baza.farpost.ru/drom/1531449669584_default;Aniku;108.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-te37-t-t-a-r19-8.5-j-et35-5-114.3-d128-63229940.html;33900;NEW! Комплект дисков TE37 T-T-A R19 8.5j ET35 5*114.3 (D128);TE37 T-T-A;"8.5x19"", 5x114.30, ET35, ЦО 73,1мм.";19.0;8.5;35.0;Литой;73.1;43900;Реплика RAYS VOLK RACING TE37 TTA;https://static.baza.farpost.ru/drom/1525746907255_bulletin;https://static.baza.farpost.ru/drom/1525746907255_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r18-9j-et-30-5-100-d100-43416911.html;28900;NEW! Комплект дисков Volk Racing TE37SL R18 9j ET+30 5*100 (D100);Volk Racing TE37 SL;"9.0x18"", 5x100.00, ET30, ЦО 73,1мм.";18.0;9.0;30.0;Литой;73.1;33900;Реплика Volk Racing TE37SL;https://static.baza.farpost.ru/drom/1526351690724_bulletin;https://static.baza.farpost.ru/drom/1526351690724_default;Aniku;100.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-5-108-d163-2-64921771.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 5*108 (D163/2);Volk Racing TE37 SL;"8.0x17"", 5x108.00, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531449508487_bulletin;https://static.baza.farpost.ru/drom/1531449508487_default;Aniku;108.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-5-108-d163-1-64921746.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 5*108 (D163/1);Volk Racing TE37 SL;"8.0x17"", 5x108.00, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531449444641_bulletin;https://static.baza.farpost.ru/drom/1531449444641_default;Aniku;108.0;5
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-replika-volk-racing-te37sl-r17-8j-et35-5-108-d163-64921685.html;24900;Комплект дисков (реплика) Volk Racing TE37SL R17 8j ET35 5*108 (D163);Volk Racing TE37 SL;"8.0x17"", 5x108.00, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;Реплика RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531449316518_bulletin;https://static.baza.farpost.ru/drom/1531449316518_default;Aniku;108.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-diski-work-emotion-11r-r18-9-5j-et-35-5-114.3-l036-61699492.html;28900;NEW! Диски Work Emotion 11R R18 9,5j ET+35 5*114.3 (L036);Work Emotion;"9.5x18"", 5x114.30, ET35, ЦО 73,1мм.";18.0;9.5;35.0;Литой;73.1;33900;Work Emotion 11R;https://static.baza.farpost.ru/drom/1520994885580_bulletin;https://static.baza.farpost.ru/drom/1520994885580_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-4-100-d164-2-64921646.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 4*100 (D164/2);Volk Racing TE37 SL;"8.0x17"", 4x100.00, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531449222268_bulletin;https://static.baza.farpost.ru/drom/1531449222268_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-4-100-d164-1-64921576.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 4*100 (D164/1);Volk Racing TE37 SL;"8.0x17"", 4x100.00, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;ROTA VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531449134953_bulletin;https://static.baza.farpost.ru/drom/1531449134953_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r18-9j-et-30-5-100-d100b-63970460.html;28900;NEW! Комплект дисков Volk Racing TE37SL R18 9j ET+30 5*100 (D100B);Volk Racing TE37 SL;"9.0x18"", 5x100.00, ET30, ЦО 73,1мм.";18.0;9.0;30.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528178404951_bulletin;https://static.baza.farpost.ru/drom/1528178404951_default;Aniku;100.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-sl-r16-8j-et-28-5-114.3-1d162-63964609.html;21900;NEW! Комплект дисков Volk Racing TE37 SL R16 8j ET+28 5*114.3 (1D162);Volk Racing TE37 SL;"8.0x16"", 5x114.30, ET28, ЦО 73,1мм.";16.0;8.0;28.0;Литой;73.1;26900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528168600511_bulletin;https://static.baza.farpost.ru/drom/1528168600511_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-8j-et35-4-100-d164-64921517.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 8j ET35 4*100 (D164);Volk Racing TE37 SL;"8.0x17"", 4x100.00, ET35, ЦО 73,1мм.";17.0;8.0;35.0;Литой;73.1;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1531448942123_bulletin;https://static.baza.farpost.ru/drom/1531448942123_default;Aniku;100.0;4
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37-r18-8.0-j-et33-5-105-d132-63229795.html;28900;NEW! Комплект дисков Volk racing TE37 R18 8.0j ET33 5*105 (D132);Volk racing TE37;"8.0x18"", 5x105.00, ET33, ЦО 56,6мм.";18.0;8.0;33.0;Литой;56.6;33900;Реплика RAYS VOLK RACING TE37;https://static.baza.farpost.ru/drom/1525746663579_bulletin;https://static.baza.farpost.ru/drom/1525746663579_default;Aniku;105.0;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r18-9j-et-30-5-114.3-d098-43416803.html;28900;NEW! Комплект дисков Volk Racing TE37SL R18 9j ET+30 5*114.3 (D098);Volk Racing TE37 SL;"9.0x18"", 5x114.30, ET30, ЦО 73,1мм.";18.0;9.0;30.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1520574483184_bulletin;https://static.baza.farpost.ru/drom/1520574483184_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-diski-qiee-wheels-r20-8.5-j-5-112-j032-63229736.html;32900;NEW! Диски QIEE Wheels R20 8.5j 5*112 (J032);QIEE Wheels;"8.5x20"", 5x112.00, ET33, ЦО 66,6мм.";20.0;8.5;33.0;Литой;66.6;42900;Qiee;https://static.baza.farpost.ru/drom/1525746557865_bulletin;https://static.baza.farpost.ru/drom/1525746557865_default;Aniku;112.0;5
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-volk-racing-te37-sl-r18-10jet27-10jet18-5-114.3-d099-d148a-65584213.html;28900;Комплект Volk Racing TE37 SL R18 10jET27/10jET18 5*114.3 (D099 D148A);Volk Racing TE37 SL;"10.0/10.0x18"", 5x114.30, ET27/18, ЦО 73,1мм.";18.0;10.0;27.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533867956695_bulletin;https://static.baza.farpost.ru/drom/1533867956695_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-volk-racing-te37-sl-r18-10jet27-10jet18-5-114.3-d099-d148a-65584213.html;28900;Комплект Volk Racing TE37 SL R18 10jET27/10jET18 5*114.3 (D099 D148A);Volk Racing TE37 SL;"10.0/10.0x18"", 5x114.30, ET27/18, ЦО 73,1мм.";18.0;10.0;18.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533867956695_bulletin;https://static.baza.farpost.ru/drom/1533867956695_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-volk-racing-te37-sl-r18-10jet27-10jet18-5-114.3-d099-d148a-65584213.html;28900;Комплект Volk Racing TE37 SL R18 10jET27/10jET18 5*114.3 (D099 D148A);Volk Racing TE37 SL;"10.0/10.0x18"", 5x114.30, ET27/18, ЦО 73,1мм.";18.0;10.0;27.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533867956695_bulletin;https://static.baza.farpost.ru/drom/1533867956695_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/komplekt-volk-racing-te37-sl-r18-10jet27-10jet18-5-114.3-d099-d148a-65584213.html;28900;Комплект Volk Racing TE37 SL R18 10jET27/10jET18 5*114.3 (D099 D148A);Volk Racing TE37 SL;"10.0/10.0x18"", 5x114.30, ET27/18, ЦО 73,1мм.";18.0;10.0;18.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533867956695_bulletin;https://static.baza.farpost.ru/drom/1533867956695_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099b-64920984.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099B);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;9.0;30.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1533276188663_bulletin;https://static.baza.farpost.ru/drom/1533276188663_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099b-64920984.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099B);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;9.0;27.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1533276188663_bulletin;https://static.baza.farpost.ru/drom/1533276188663_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099b-64920984.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099B);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;10.0;30.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1533276188663_bulletin;https://static.baza.farpost.ru/drom/1533276188663_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099b-64920984.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099B);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;10.0;27.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1533276188663_bulletin;https://static.baza.farpost.ru/drom/1533276188663_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099c-64920989.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099C);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;9.0;30.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1516445181433_bulletin;https://static.baza.farpost.ru/drom/1516445181433_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099c-64920989.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099C);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;9.0;27.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1516445181433_bulletin;https://static.baza.farpost.ru/drom/1516445181433_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099c-64920989.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099C);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;10.0;30.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1516445181433_bulletin;https://static.baza.farpost.ru/drom/1516445181433_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099c-64920989.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099C);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;10.0;27.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1516445181433_bulletin;https://static.baza.farpost.ru/drom/1516445181433_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-volk-racing-te37sl-r17-10j-et20-5-114.3-d113a-63406630.html;24900;NEW! Комплект дисков Volk Racing TE37SL R17 10j ET20 5*114.3 (D113A);Volk Racing TE37 SL;"10.0x17"", 5x114.30, ET20, ЦО 73,1мм.";17.0;10.0;20.0;Литой;73.1;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1526350643680_bulletin;https://static.baza.farpost.ru/drom/1526350643680_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099a-64920991.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099A);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;9.0;30.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533865749176_bulletin;https://static.baza.farpost.ru/drom/1533865749176_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099a-64920991.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099A);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;9.0;27.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533865749176_bulletin;https://static.baza.farpost.ru/drom/1533865749176_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099a-64920991.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099A);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;10.0;30.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533865749176_bulletin;https://static.baza.farpost.ru/drom/1533865749176_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d098-d099a-64920991.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D098 D099A);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET30/27, ЦО 73,1мм.";18.0;10.0;27.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533865749176_bulletin;https://static.baza.farpost.ru/drom/1533865749176_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099c-64920993.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099C);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;9.0;20.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1516443299543_bulletin;https://static.baza.farpost.ru/drom/1516443299543_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099c-64920993.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099C);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;9.0;27.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1516443299543_bulletin;https://static.baza.farpost.ru/drom/1516443299543_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099c-64920993.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099C);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;10.0;20.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1516443299543_bulletin;https://static.baza.farpost.ru/drom/1516443299543_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099c-64920993.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099C);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;10.0;27.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1516443299543_bulletin;https://static.baza.farpost.ru/drom/1516443299543_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099b-64920995.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099B);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;9.0;20.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1533275462852_bulletin;https://static.baza.farpost.ru/drom/1533275462852_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099b-64920995.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099B);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;9.0;27.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1533275462852_bulletin;https://static.baza.farpost.ru/drom/1533275462852_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099b-64920995.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099B);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;10.0;20.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1533275462852_bulletin;https://static.baza.farpost.ru/drom/1533275462852_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099b-64920995.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099B);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;10.0;27.0;Литой;73.1;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1533275462852_bulletin;https://static.baza.farpost.ru/drom/1533275462852_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099a-64920998.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099A);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;9.0;20.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533865557201_bulletin;https://static.baza.farpost.ru/drom/1533865557201_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099a-64920998.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099A);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;9.0;27.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533865557201_bulletin;https://static.baza.farpost.ru/drom/1533865557201_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099a-64920998.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099A);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;10.0;20.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533865557201_bulletin;https://static.baza.farpost.ru/drom/1533865557201_default;Aniku;114.3;5
https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-10j-5-114.3-d150-d099a-64920998.html;28900;NEW! Разноширокие Volk Racing TE37 SL R18 9/10j 5*114.3 (D150 D099A);Volk Racing TE37 SL;"9.0/10.0x18"", 5x114.30, ET20/27, ЦО 73,1мм.";18.0;10.0;27.0;Литой;73.1;33900;RAYS VOLK RACING;https://static.baza.farpost.ru/drom/1533865557201_bulletin;https://static.baza.farpost.ru/drom/1533865557201_default;Aniku;114.3;5
