link;price;title;title_short;annotation;diameter;width;et;pcd;type;dia;retail_price;brand;img;img_full;img_links;img_count;seller
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-105-hyper-r17-105-7804-64782524.html;24900;Новые! Диповые JS 105 Hyper R17 (105-7804);Диповые JS 105 Hyper R17 (105-7804);"8.0x17"", 5x114.30, ET38, ЦО 73,1мм.";"17""";"8.0""";38мм;114.30x5;Литой;73,1 мм.;29900;JS;https://static.baza.farpost.ru/drom/1530961642219_bulletin;https://static.baza.farpost.ru/drom/1530961642219_default;https://static.baza.farpost.ru/drom/1530961642219_default https://static.baza.farpost.ru/drom/1530961642725_default https://static.baza.farpost.ru/drom/1530961643538_default https://static.baza.farpost.ru/drom/1530961644267_default https://static.baza.farpost.ru/drom/1530961644920_default https://static.baza.farpost.ru/drom/1530961645561_default https://static.baza.farpost.ru/drom/1530961646129_default https://static.baza.farpost.ru/drom/1530961646778_default https://static.baza.farpost.ru/drom/1530961647318_default https://static.baza.farpost.ru/drom/1530961647879_default https://static.baza.farpost.ru/drom/1530961648707_default https://static.baza.farpost.ru/drom/1530961649123_default https://static.baza.farpost.ru/drom/1530961649538_default https://static.baza.farpost.ru/drom/1530961649959_default https://static.baza.farpost.ru/drom/1530961650376_default https://static.baza.farpost.ru/drom/1530961650818_default https://static.baza.farpost.ru/drom/1530961651261_default https://static.baza.farpost.ru/drom/1530961651679_default https://static.baza.farpost.ru/drom/1530961648304_default;19;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-105-hyper-r17-105-7803-64782512.html;24900;Новые! Диповые JS 105 Hyper R17 (105-7803);Диповые JS 105 Hyper R17 (105-7803);"8.0x17"", 5x112.00, ET38, ЦО 66,6мм.";"17""";"8.0""";38мм;112.00x5;Литой;66,6 мм.;29900;JS;https://static.baza.farpost.ru/drom/1530961642219_bulletin;https://static.baza.farpost.ru/drom/1530961642219_default;https://static.baza.farpost.ru/drom/1530961642219_default https://static.baza.farpost.ru/drom/1530961642725_default https://static.baza.farpost.ru/drom/1530961643538_default https://static.baza.farpost.ru/drom/1530961644267_default https://static.baza.farpost.ru/drom/1530961644920_default https://static.baza.farpost.ru/drom/1530961645561_default https://static.baza.farpost.ru/drom/1530961646129_default https://static.baza.farpost.ru/drom/1530961646778_default https://static.baza.farpost.ru/drom/1530961647318_default https://static.baza.farpost.ru/drom/1530961647879_default https://static.baza.farpost.ru/drom/1530961648707_default https://static.baza.farpost.ru/drom/1530961649123_default https://static.baza.farpost.ru/drom/1530961649538_default https://static.baza.farpost.ru/drom/1530961649959_default https://static.baza.farpost.ru/drom/1530961650376_default https://static.baza.farpost.ru/drom/1530961650818_default https://static.baza.farpost.ru/drom/1530961651261_default https://static.baza.farpost.ru/drom/1530961651679_default https://static.baza.farpost.ru/drom/1530961648304_default;19;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-105-hyper-r17-105-7802-64782497.html;24900;Новые! Диповые JS 105 Hyper R17 (105-7802);Диповые JS 105 Hyper R17 (105-7802);"8.0x17"", 5x108.00, ET38";"17""";"8.0""";38мм;108.00x5;Литой;;29900;JS;https://static.baza.farpost.ru/drom/1530961642219_bulletin;https://static.baza.farpost.ru/drom/1530961642219_default;https://static.baza.farpost.ru/drom/1530961642219_default https://static.baza.farpost.ru/drom/1530961642725_default https://static.baza.farpost.ru/drom/1530961643538_default https://static.baza.farpost.ru/drom/1530961644267_default https://static.baza.farpost.ru/drom/1530961644920_default https://static.baza.farpost.ru/drom/1530961645561_default https://static.baza.farpost.ru/drom/1530961646129_default https://static.baza.farpost.ru/drom/1530961646778_default https://static.baza.farpost.ru/drom/1530961647318_default https://static.baza.farpost.ru/drom/1530961647879_default https://static.baza.farpost.ru/drom/1530961648707_default https://static.baza.farpost.ru/drom/1530961649123_default https://static.baza.farpost.ru/drom/1530961649538_default https://static.baza.farpost.ru/drom/1530961649959_default https://static.baza.farpost.ru/drom/1530961650376_default https://static.baza.farpost.ru/drom/1530961650818_default https://static.baza.farpost.ru/drom/1530961651261_default https://static.baza.farpost.ru/drom/1530961651679_default https://static.baza.farpost.ru/drom/1530961648304_default;19;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-102-gunmetal-r18-102-0002-55765163.html;31900;Новые! Диповые JS 102 Gunmetal R18 (102-0002);Диповые JS 102 Gunmetal R18 (102-0002);"10.5x18"", 5x120.00, ET15, ЦО 72,6мм.";"18""";"10.5""";15мм;120.00x5;Литой;72,6 мм.;36900;Enkei;https://static.baza.farpost.ru/drom/1506343266154_bulletin;https://static.baza.farpost.ru/drom/1506343266154_default;https://static.baza.farpost.ru/drom/1506343266154_default https://static.baza.farpost.ru/drom/1506343269867_default https://static.baza.farpost.ru/drom/1506343272177_default https://static.baza.farpost.ru/drom/1506343275714_default https://static.baza.farpost.ru/drom/1506343277667_default https://static.baza.farpost.ru/drom/1506343280138_default https://static.baza.farpost.ru/drom/1506343262895_default https://static.baza.farpost.ru/drom/1506343262657_default https://static.baza.farpost.ru/drom/1502114457790_default https://static.baza.farpost.ru/drom/1514514909737_default https://static.baza.farpost.ru/drom/1502114461214_default https://static.baza.farpost.ru/drom/1502114462284_default https://static.baza.farpost.ru/drom/1502114463334_default https://static.baza.farpost.ru/drom/1514514918909_default;14;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-105-hyper-r17-105-7801-64782396.html;24900;Новые! Диповые JS 105 Hyper R17 (105-7801);Диповые JS 105 Hyper R17 (105-7801);"8.0x17"", 5x100.00, ET38, ЦО 73,1мм.";"17""";"8.0""";38мм;100.00x5;Литой;73,1 мм.;29900;JS;https://static.baza.farpost.ru/drom/1530961642219_bulletin;https://static.baza.farpost.ru/drom/1530961642219_default;https://static.baza.farpost.ru/drom/1530961642219_default https://static.baza.farpost.ru/drom/1530961642725_default https://static.baza.farpost.ru/drom/1530961643538_default https://static.baza.farpost.ru/drom/1530961644267_default https://static.baza.farpost.ru/drom/1530961644920_default https://static.baza.farpost.ru/drom/1530961645561_default https://static.baza.farpost.ru/drom/1530961646129_default https://static.baza.farpost.ru/drom/1530961646778_default https://static.baza.farpost.ru/drom/1530961647318_default https://static.baza.farpost.ru/drom/1530961647879_default https://static.baza.farpost.ru/drom/1530961648707_default https://static.baza.farpost.ru/drom/1530961649123_default https://static.baza.farpost.ru/drom/1530961649538_default https://static.baza.farpost.ru/drom/1530961649959_default https://static.baza.farpost.ru/drom/1530961650376_default https://static.baza.farpost.ru/drom/1530961650818_default https://static.baza.farpost.ru/drom/1530961651261_default https://static.baza.farpost.ru/drom/1530961651679_default https://static.baza.farpost.ru/drom/1530961648304_default;19;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-401-rota-volk-racing-te37-r18-401-0010-0011-55171644.html;28900;Новые! Разноширокие JS 401 Rota Volk Racing TE37 R18 (401-0010/0011);Разноширокие JS 401 Rota Volk Racing TE37 R18 (401-0010/0011);"9.0/10.0x18"", 5x114.30, ET30/18, ЦО 73,1мм.";"18""";"9.0/10.0""";30/18мм;114.30x5;Литой;73,1 мм.;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1522981024031_bulletin;https://static.baza.farpost.ru/drom/1522981024031_default;https://static.baza.farpost.ru/drom/1522981024031_default https://static.baza.farpost.ru/drom/1522981024786_default https://static.baza.farpost.ru/drom/1522981025509_default https://static.baza.farpost.ru/drom/1522981026246_default https://static.baza.farpost.ru/drom/1522981028506_default https://static.baza.farpost.ru/drom/1522981029294_default https://static.baza.farpost.ru/drom/1522981030031_default https://static.baza.farpost.ru/drom/1522981030870_default https://static.baza.farpost.ru/drom/1522981031572_default https://static.baza.farpost.ru/drom/1522981035837_default https://static.baza.farpost.ru/drom/1522981034498_default https://static.baza.farpost.ru/drom/1522981035102_default https://static.baza.farpost.ru/drom/1522981027780_default https://static.baza.farpost.ru/drom/1522981032981_default https://static.baza.farpost.ru/drom/1522981033778_default https://static.baza.farpost.ru/drom/1522981032258_default https://static.baza.farpost.ru/drom/1522992778565_default https://static.baza.farpost.ru/drom/1522992778878_default;18;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-vossen-cv5-gunmetal-machined-r17-504-0013-63073139.html;23900;Новые! Диповые Vossen CV5 Gunmetal Machined R17 (504-0013);Диповые Vossen CV5 Gunmetal Machined R17 (504-0013);"8.0x17"", 5x112.00, ET34, ЦО 66,6мм.";"17""";"8.0""";34мм;112.00x5;Литой;66,6 мм.;28900;Vossen CV5;https://static.baza.farpost.ru/drom/1510020956734_bulletin;https://static.baza.farpost.ru/drom/1510020956734_default;https://static.baza.farpost.ru/drom/1510020956734_default https://static.baza.farpost.ru/drom/1510020957560_default https://static.baza.farpost.ru/drom/1510020959202_default https://static.baza.farpost.ru/drom/1510020963078_default https://static.baza.farpost.ru/drom/1510020967291_default https://static.baza.farpost.ru/drom/1510020970207_default https://static.baza.farpost.ru/drom/1510020973218_default https://static.baza.farpost.ru/drom/1510020978551_default https://static.baza.farpost.ru/drom/1510020983231_default https://static.baza.farpost.ru/drom/1510020985734_default https://static.baza.farpost.ru/drom/1510020989535_default https://static.baza.farpost.ru/drom/1510020992096_default https://static.baza.farpost.ru/drom/1510020994245_default https://static.baza.farpost.ru/drom/1510020997013_default https://static.baza.farpost.ru/drom/1510020999136_default https://static.baza.farpost.ru/drom/1518365986256_default https://static.baza.farpost.ru/drom/1518365986637_default https://static.baza.farpost.ru/drom/1518365987251_default https://static.baza.farpost.ru/drom/1518365987914_default https://static.baza.farpost.ru/drom/1518365988582_default https://static.baza.farpost.ru/drom/1518365989234_default https://static.baza.farpost.ru/drom/1509296500695_default https://static.baza.farpost.ru/drom/1509296498476_default https://static.baza.farpost.ru/drom/1509296496324_default https://static.baza.farpost.ru/drom/1509296494526_default https://static.baza.farpost.ru/drom/1509296493141_default https://static.baza.farpost.ru/drom/1509296490287_default https://static.baza.farpost.ru/drom/1514515214993_default https://static.baza.farpost.ru/drom/1508867160992_default https://static.baza.farpost.ru/drom/1508867188300_default;30;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/para-novyh-diskov-lexus-f-sport-gunmetal-r17-333-0001-58556624.html;9800;ПАРА новых дисков Lexus F-Sport Gunmetal R17 (333-0001);Lexus F-Sport Gunmetal R17 (333-0001);"7.5x17"", 5x114.30, ET45, ЦО 73,1мм.";"17""";"7.5""";45мм;114.30x5;Литой;73,1 мм.;14800;Lexus;https://static.baza.farpost.ru/drom/1514042362351_bulletin;https://static.baza.farpost.ru/drom/1514042362351_default;https://static.baza.farpost.ru/drom/1514042362351_default https://static.baza.farpost.ru/drom/1514042362568_default https://static.baza.farpost.ru/drom/1514042363241_default https://static.baza.farpost.ru/drom/1514042363807_default https://static.baza.farpost.ru/drom/1514042364419_default https://static.baza.farpost.ru/drom/1514042365006_default https://static.baza.farpost.ru/drom/1514042365616_default https://static.baza.farpost.ru/drom/1514042366236_default https://static.baza.farpost.ru/drom/1514042366835_default https://static.baza.farpost.ru/drom/1514042367413_default https://static.baza.farpost.ru/drom/1514042367982_default https://static.baza.farpost.ru/drom/1514042368547_default https://static.baza.farpost.ru/drom/1514042395046_default https://static.baza.farpost.ru/drom/1514042395107_default https://static.baza.farpost.ru/drom/1514042397254_default https://static.baza.farpost.ru/drom/1514042398674_default https://static.baza.farpost.ru/drom/1514042399740_default https://static.baza.farpost.ru/drom/1514042400361_default;18;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-105-gunmetal-r18-105-0007-56188723.html;29900;Новые! Диповые JS 105 Gunmetal R18 (105-0007);Диповые JS 105 Gunmetal R18 (105-0007);"9.5x18"", 5x120.00, ET28, ЦО 72,6мм.";"18""";"9.5""";28мм;120.00x5;Литой;72,6 мм.;34900;Advan Racing RS;https://static.baza.farpost.ru/drom/1502109594028_bulletin;https://static.baza.farpost.ru/drom/1502109594028_default;https://static.baza.farpost.ru/drom/1502109594028_default https://static.baza.farpost.ru/drom/1502109588300_default https://static.baza.farpost.ru/drom/1502109591497_default https://static.baza.farpost.ru/drom/1502109593182_default https://static.baza.farpost.ru/drom/1502109586932_default https://static.baza.farpost.ru/drom/1502109586641_default https://static.baza.farpost.ru/drom/1502109589580_default https://static.baza.farpost.ru/drom/1502109590331_default https://static.baza.farpost.ru/drom/1502109587509_default https://static.baza.farpost.ru/drom/1502109596130_default https://static.baza.farpost.ru/drom/1502109596853_default https://static.baza.farpost.ru/drom/1502109607731_default https://static.baza.farpost.ru/drom/1502109605748_default https://static.baza.farpost.ru/drom/1502109605710_default https://static.baza.farpost.ru/drom/1502109606816_default;15;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-105-gunmetal-r18-105-0008-56188745.html;29900;Новые! Диповые JS 105 Gunmetal R18 (105-0008);Диповые JS 105 Gunmetal R18 (105-0008);"10.5x18"", 5x120.00, ET22, ЦО 72,6мм.";"18""";"10.5""";22мм;120.00x5;Литой;72,6 мм.;34900;Advan Racing RS;https://static.baza.farpost.ru/drom/1502109436595_bulletin;https://static.baza.farpost.ru/drom/1502109436595_default;https://static.baza.farpost.ru/drom/1502109436595_default https://static.baza.farpost.ru/drom/1502109437348_default https://static.baza.farpost.ru/drom/1502109434550_default https://static.baza.farpost.ru/drom/1502109435987_default https://static.baza.farpost.ru/drom/1502109432344_default https://static.baza.farpost.ru/drom/1502109431120_default https://static.baza.farpost.ru/drom/1502109433108_default https://static.baza.farpost.ru/drom/1502109438047_default https://static.baza.farpost.ru/drom/1502109428945_default https://static.baza.farpost.ru/drom/1502109439283_default https://static.baza.farpost.ru/drom/1502109414133_default https://static.baza.farpost.ru/drom/1502109410053_default https://static.baza.farpost.ru/drom/1502109410113_default https://static.baza.farpost.ru/drom/1502109412382_default;14;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0017-s-64257953.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0017 S);Диповые JS 401 Rota Volk Racing TE37 R16 (401-0017 S);"7.0x16"", 4x100.00, 4x114.30, ET35, ЦО 73,1мм.";"16""";"7.0""";35мм;100.00x4,114.30x4;Литой;73,1 мм.;26900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1529133299327_bulletin;https://static.baza.farpost.ru/drom/1529133299327_default;https://static.baza.farpost.ru/drom/1529133299327_default https://static.baza.farpost.ru/drom/1529133299443_default https://static.baza.farpost.ru/drom/1529133299859_default https://static.baza.farpost.ru/drom/1529133299914_default https://static.baza.farpost.ru/drom/1529133300419_default https://static.baza.farpost.ru/drom/1529133300824_default https://static.baza.farpost.ru/drom/1529133301233_default https://static.baza.farpost.ru/drom/1529127790802_default;8;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novinka-topovye-vs-600-wald-jarret-r20-lexus-lx570-lc200-600-0008-64075864.html;44900;Новинка! Топовые VS 600 Wald Jarret R20 Lexus LX570 LC200 (600-0008);VS 600 Wald Jarret R20 Lexus LX570 LC200 (600-0008);"10.0x20"", 5x150.00, ET45, ЦО 110,5мм.";"20""";"10.0""";45мм;150.00x5;Литой;110,5 мм.;54900;Wald Jarret;https://static.baza.farpost.ru/drom/1528474929479_bulletin;https://static.baza.farpost.ru/drom/1528474929479_default;https://static.baza.farpost.ru/drom/1528474929479_default https://static.baza.farpost.ru/drom/1528474929897_default https://static.baza.farpost.ru/drom/1528474930317_default https://static.baza.farpost.ru/drom/1528474930760_default https://static.baza.farpost.ru/drom/1528474931175_default https://static.baza.farpost.ru/drom/1528474931585_default https://static.baza.farpost.ru/drom/1528474932295_default https://static.baza.farpost.ru/drom/1528474932691_default https://static.baza.farpost.ru/drom/1528474933107_default https://static.baza.farpost.ru/drom/1527927075618_default https://static.baza.farpost.ru/drom/1527927076070_default https://static.baza.farpost.ru/drom/1527927076489_default https://static.baza.farpost.ru/drom/1528475299806_default https://static.baza.farpost.ru/drom/1528475230606_default https://static.baza.farpost.ru/drom/1528475230106_default https://static.baza.farpost.ru/drom/1531032287574_default https://static.baza.farpost.ru/drom/1531032288230_default https://static.baza.farpost.ru/drom/1531032289047_default https://static.baza.farpost.ru/drom/1531032289710_default https://static.baza.farpost.ru/drom/1531032290366_default https://static.baza.farpost.ru/drom/1531032290905_default https://static.baza.farpost.ru/drom/1531032291456_default https://static.baza.farpost.ru/drom/1531032292018_default https://static.baza.farpost.ru/drom/1531032292437_default https://static.baza.farpost.ru/drom/1531032292869_default https://static.baza.farpost.ru/drom/1531032293813_default https://static.baza.farpost.ru/drom/1531032294604_default https://static.baza.farpost.ru/drom/1531032344560_default https://static.baza.farpost.ru/drom/1531032344753_default;29;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-exkljuzivnye-js-407-machined-r16-407-0021-63077032.html;21900;Новые! Эксклюзивные JS 407 Machined R16 (407-0021);ные JS 407 Machined R16 (407-0021);"8.0x16"", 4x100.00, 4x114.30, ET25";"16""";"8.0""";25мм;100.00x4,114.30x4;Литой;;26900;JS;https://static.baza.farpost.ru/drom/1525255799490_bulletin;https://static.baza.farpost.ru/drom/1525255799490_default;https://static.baza.farpost.ru/drom/1525255799490_default https://static.baza.farpost.ru/drom/1525255799752_default https://static.baza.farpost.ru/drom/1525255800369_default https://static.baza.farpost.ru/drom/1525255801452_default https://static.baza.farpost.ru/drom/1525255802107_default https://static.baza.farpost.ru/drom/1525255802765_default https://static.baza.farpost.ru/drom/1525255803440_default https://static.baza.farpost.ru/drom/1525255804105_default https://static.baza.farpost.ru/drom/1525255804724_default https://static.baza.farpost.ru/drom/1525255805611_default;10;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-0009-55172006.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-0009);Диповые JS 401 Rota Volk Racing TE37 R18 (401-0009);"9.0x18"", 5x100.00, ET30, ЦО 73,1мм.";"18""";"9.0""";30мм;100.00x5;Литой;73,1 мм.;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528810558338_bulletin;https://static.baza.farpost.ru/drom/1528810558338_default;https://static.baza.farpost.ru/drom/1528810558338_default https://static.baza.farpost.ru/drom/1528810558727_default https://static.baza.farpost.ru/drom/1528810559119_default https://static.baza.farpost.ru/drom/1528810559530_default https://static.baza.farpost.ru/drom/1528810560031_default https://static.baza.farpost.ru/drom/1528810560465_default https://static.baza.farpost.ru/drom/1528810560902_default https://static.baza.farpost.ru/drom/1528810561341_default https://static.baza.farpost.ru/drom/1528810562196_default https://static.baza.farpost.ru/drom/1499102260294_default https://static.baza.farpost.ru/drom/1528810565049_default https://static.baza.farpost.ru/drom/1528810565448_default https://static.baza.farpost.ru/drom/1528810640535_default https://static.baza.farpost.ru/drom/1528810640636_default https://static.baza.farpost.ru/drom/1528810641207_default;15;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novinka-vs-511-vossen-black-machined-r18-511-0003-63076550.html;29900;Новинка! VS 511 Vossen Black Machined R18 (511-0003);VS 511 Vossen Black Machined R18 (511-0003);"8.0x18"", 5x100.00, 5x114.30, ET40";"18""";"8.0""";40мм;100.00x5,114.30x5;Литой;;34900;Vossen;https://static.baza.farpost.ru/drom/1525850065013_bulletin;https://static.baza.farpost.ru/drom/1525850065013_default;https://static.baza.farpost.ru/drom/1525850065013_default https://static.baza.farpost.ru/drom/1525850065378_default https://static.baza.farpost.ru/drom/1525850067527_default;3;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novinka-vs-511-vossen-black-machined-r17-511-0002-63076525.html;23900;Новинка! VS 511 Vossen Black Machined R17 (511-0002);VS 511 Vossen Black Machined R17 (511-0002);"7.5x17"", 5x100.00, 5x114.30, ET45";"17""";"7.5""";45мм;100.00x5,114.30x5;Литой;;28900;Vossen;https://static.baza.farpost.ru/drom/1525850122739_bulletin;https://static.baza.farpost.ru/drom/1525850122739_default;https://static.baza.farpost.ru/drom/1525850122739_default https://static.baza.farpost.ru/drom/1525850122747_default https://static.baza.farpost.ru/drom/1525850126592_default;3;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novinka-vs-511-vossen-black-machined-r16-511-0001-63076457.html;19900;Новинка! VS 511 Vossen Black Machined R16 (511-0001);VS 511 Vossen Black Machined R16 (511-0001);"7.0x16"", 5x100.00, 5x114.30, ET45";"16""";"7.0""";45мм;100.00x5,114.30x5;Литой;;24900;Vossen;https://static.baza.farpost.ru/drom/1525850354630_bulletin;https://static.baza.farpost.ru/drom/1525850354630_default;https://static.baza.farpost.ru/drom/1525850354630_default https://static.baza.farpost.ru/drom/1525850354803_default https://static.baza.farpost.ru/drom/1525850356493_default https://static.baza.farpost.ru/drom/1525850381046_default;4;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-raznoshirokie-js-401-rota-volk-racing-te37-r16-401-0017-0006-s-64257954.html;21900;Новые! Разноширокие JS 401 Rota Volk Racing TE37 R16 (401-0017/0006 S);Разноширокие JS 401 Rota Volk Racing TE37 R16 (401-0017/0006 S);"7.0/8.0x16"", 4x100.00, 4x114.30, ET35/28, ЦО 73,1мм.";"16""";"7.0/8.0""";35/28мм;100.00x4,114.30x4;Литой;73,1 мм.;26900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1529133415622_bulletin;https://static.baza.farpost.ru/drom/1529133415622_default;https://static.baza.farpost.ru/drom/1529133415622_default https://static.baza.farpost.ru/drom/1529133416042_default https://static.baza.farpost.ru/drom/1529133416445_default https://static.baza.farpost.ru/drom/1529133416880_default https://static.baza.farpost.ru/drom/1529133411444_default https://static.baza.farpost.ru/drom/1529133411910_default https://static.baza.farpost.ru/drom/1529133412095_default https://static.baza.farpost.ru/drom/1529133412559_default https://static.baza.farpost.ru/drom/1529133412982_default https://static.baza.farpost.ru/drom/1529133413412_default https://static.baza.farpost.ru/drom/1529133413838_default https://static.baza.farpost.ru/drom/1529133414282_default https://static.baza.farpost.ru/drom/1529133414671_default https://static.baza.farpost.ru/drom/1529133415151_default https://static.baza.farpost.ru/drom/1529133417276_default https://static.baza.farpost.ru/drom/1529133417677_default https://static.baza.farpost.ru/drom/1529133418104_default https://static.baza.farpost.ru/drom/1529126922708_default https://static.baza.farpost.ru/drom/1529126922764_default https://static.baza.farpost.ru/drom/1529126923246_default;20;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0025-b-64193340.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0025 B);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0025 B);"8.0x17"", 5x114.30, ET35, ЦО 73,1мм.";"17""";"8.0""";35мм;114.30x5;Литой;73,1 мм.;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528915235559_bulletin;https://static.baza.farpost.ru/drom/1528915235559_default;https://static.baza.farpost.ru/drom/1528915235559_default https://static.baza.farpost.ru/drom/1528915237546_default https://static.baza.farpost.ru/drom/1528915239545_default https://static.baza.farpost.ru/drom/1528915241514_default https://static.baza.farpost.ru/drom/1528915243519_default https://static.baza.farpost.ru/drom/1528915218929_default https://static.baza.farpost.ru/drom/1528915223953_default https://static.baza.farpost.ru/drom/1528915226938_default https://static.baza.farpost.ru/drom/1528915227267_default https://static.baza.farpost.ru/drom/1528915433921_default;10;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r16-401-0019-s-64117552.html;21900;Новые! Диповые JS 401 Rota Volk Racing TE37 R16 (401-0019 S);Диповые JS 401 Rota Volk Racing TE37 R16 (401-0019 S);"8.0x16"", 5x114.30, ET28, ЦО 73,1мм.";"16""";"8.0""";28мм;114.30x5;Литой;73,1 мм.;26900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528645246876_bulletin;https://static.baza.farpost.ru/drom/1528645246876_default;https://static.baza.farpost.ru/drom/1528645246876_default https://static.baza.farpost.ru/drom/1528645247566_default https://static.baza.farpost.ru/drom/1528645248007_default https://static.baza.farpost.ru/drom/1528645248420_default https://static.baza.farpost.ru/drom/1528645248842_default https://static.baza.farpost.ru/drom/1528645247069_default https://static.baza.farpost.ru/drom/1528645251350_default https://static.baza.farpost.ru/drom/1514218533025_default https://static.baza.farpost.ru/drom/1524659051835_default https://static.baza.farpost.ru/drom/1528645326650_default;10;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r18-401-0010-55171987.html;28900;Новые! Диповые JS 401 Rota Volk Racing TE37 R18 (401-0010);Диповые JS 401 Rota Volk Racing TE37 R18 (401-0010);"9.0x18"", 5x114.30, ET30, ЦО 73,1мм.";"18""";"9.0""";30мм;114.30x5;Литой;73,1 мм.;33900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1522993221299_bulletin;https://static.baza.farpost.ru/drom/1522993221299_default;https://static.baza.farpost.ru/drom/1522993221299_default https://static.baza.farpost.ru/drom/1522993221902_default https://static.baza.farpost.ru/drom/1522993222498_default https://static.baza.farpost.ru/drom/1522993224458_default https://static.baza.farpost.ru/drom/1522993223227_default https://static.baza.farpost.ru/drom/1522993223837_default https://static.baza.farpost.ru/drom/1522993220743_default https://static.baza.farpost.ru/drom/1522993225089_default https://static.baza.farpost.ru/drom/1522993225717_default https://static.baza.farpost.ru/drom/1522993226313_default https://static.baza.farpost.ru/drom/1499102349767_default https://static.baza.farpost.ru/drom/1522993237409_default https://static.baza.farpost.ru/drom/1522993237775_default;13;WorldWheels
https://baza.drom.ru/vladivostok/wheel/disc/novye-dipovye-js-401-rota-volk-racing-te37-r17-401-0008-s-64160836.html;24900;Новые! Диповые JS 401 Rota Volk Racing TE37 R17 (401-0008 S);Диповые JS 401 Rota Volk Racing TE37 R17 (401-0008 S);"9.0x17"", 5x100.00, ET25, ЦО 73,1мм.";"17""";"9.0""";25мм;100.00x5;Литой;73,1 мм.;29900;RAYS VOLK RACING TE37 SL;https://static.baza.farpost.ru/drom/1528810144233_bulletin;https://static.baza.farpost.ru/drom/1528810144233_default;https://static.baza.farpost.ru/drom/1528810144233_default https://static.baza.farpost.ru/drom/1528810144621_default https://static.baza.farpost.ru/drom/1528810145014_default https://static.baza.farpost.ru/drom/1528810145416_default https://static.baza.farpost.ru/drom/1528810145816_default https://static.baza.farpost.ru/drom/1528810146228_default https://static.baza.farpost.ru/drom/1528810143688_default https://static.baza.farpost.ru/drom/1528810143853_default https://static.baza.farpost.ru/drom/1530687278614_default https://static.baza.farpost.ru/drom/1530687281321_default https://static.baza.farpost.ru/drom/1528809986638_default https://static.baza.farpost.ru/drom/1528809987129_default https://static.baza.farpost.ru/drom/1528810011440_default https://static.baza.farpost.ru/drom/1528810011531_default https://static.baza.farpost.ru/drom/1528810011924_default https://static.baza.farpost.ru/drom/1528810012302_default;16;WorldWheels
